"interval_no","interval_name","max_ma","min_ma","group","relN","N"
100,"Serravallian",13.82,11.62,"ammonites",NA,NA
100,"Serravallian",13.82,11.62,"animalia",0.0238458230718111,4880
100,"Serravallian",13.82,11.62,"anthozoa",0.0143982383331922,170
100,"Serravallian",13.82,11.62,"arthropoda",0.0214455393278198,975
100,"Serravallian",13.82,11.62,"bivalvia",0.025920211593564,588
100,"Serravallian",13.82,11.62,"bony_fish",0.0441027839882393,1440
100,"Serravallian",13.82,11.62,"brachiopoda",0.0032540675844806,52
100,"Serravallian",13.82,11.62,"bryozoa",0.0292758089368259,228
100,"Serravallian",13.82,11.62,"cartilagefish",0.0225271879854997,87
100,"Serravallian",13.82,11.62,"crinoids",0.00112528132033008,3
100,"Serravallian",13.82,11.62,"echinodermata",0.00964156079854809,85
100,"Serravallian",13.82,11.62,"gasteropoda",0.0350433085275101,1149
100,"Serravallian",13.82,11.62,"insecta",0.025021865612047,658
100,"Serravallian",13.82,11.62,"mollusca",0.0271074682906726,1776
100,"Serravallian",13.82,11.62,"rugose_corals",NA,NA
100,"Serravallian",13.82,11.62,"scleractinian_corals",0.0234842015371477,165
100,"Serravallian",13.82,11.62,"sea_stars",0.00587084148727984,9
100,"Serravallian",13.82,11.62,"sea_urchins",0.02640513013957,70
100,"Serravallian",13.82,11.62,"tabulate_corals",NA,NA
100,"Serravallian",13.82,11.62,"trilobites",NA,NA
1008,"Katian",453,445.2,"ammonites",0.0529209621993127,77
1008,"Katian",453,445.2,"animalia",0.00918650560963215,1880
1008,"Katian",453,445.2,"anthozoa",0.0106716354704836,126
1008,"Katian",453,445.2,"arthropoda",0.0085122294562731,387
1008,"Katian",453,445.2,"bivalvia",0.00445228124311219,101
1008,"Katian",453,445.2,"bony_fish",3.06269333251662e-05,1
1008,"Katian",453,445.2,"brachiopoda",0.0248435544430538,397
1008,"Katian",453,445.2,"bryozoa",0.0178479712378017,139
1008,"Katian",453,445.2,"cartilagefish",0,0
1008,"Katian",453,445.2,"crinoids",0.0202550637659415,54
1008,"Katian",453,445.2,"echinodermata",0.0165607985480944,146
1008,"Katian",453,445.2,"gasteropoda",0.00362937660119556,119
1008,"Katian",453,445.2,"insecta",NA,NA
1008,"Katian",453,445.2,"mollusca",0.00598317993803135,392
1008,"Katian",453,445.2,"rugose_corals",0.0158217629964482,49
1008,"Katian",453,445.2,"scleractinian_corals",NA,NA
1008,"Katian",453,445.2,"sea_stars",0.0117416829745597,18
1008,"Katian",453,445.2,"sea_urchins",0.001508864579404,4
1008,"Katian",453,445.2,"tabulate_corals",NA,NA
1008,"Katian",453,445.2,"trilobites",0.0543712106395463,278
1009,"Sandbian",458.4,453,"ammonites",0.015807560137457,23
1009,"Sandbian",458.4,453,"animalia",0.0067335131542942,1378
1009,"Sandbian",458.4,453,"anthozoa",0.0033031252646735,39
1009,"Sandbian",458.4,453,"arthropoda",0.00849023403132148,386
1009,"Sandbian",458.4,453,"bivalvia",0.00286532951289398,65
1009,"Sandbian",458.4,453,"bony_fish",0,0
1009,"Sandbian",458.4,453,"brachiopoda",0.0188360450563204,301
1009,"Sandbian",458.4,453,"bryozoa",0.0121982537236775,95
1009,"Sandbian",458.4,453,"cartilagefish",0,0
1009,"Sandbian",458.4,453,"crinoids",0.0150037509377344,40
1009,"Sandbian",458.4,453,"echinodermata",0.010549001814882,93
1009,"Sandbian",458.4,453,"gasteropoda",0.00283640356227888,93
1009,"Sandbian",458.4,453,"insecta",NA,NA
1009,"Sandbian",458.4,453,"mollusca",0.00418212067097089,274
1009,"Sandbian",458.4,453,"rugose_corals",0.0048433968356474,15
1009,"Sandbian",458.4,453,"scleractinian_corals",NA,NA
1009,"Sandbian",458.4,453,"sea_stars",0.00521852576647097,8
1009,"Sandbian",458.4,453,"sea_urchins",0.000377216144851,1
1009,"Sandbian",458.4,453,"tabulate_corals",NA,NA
1009,"Sandbian",458.4,453,"trilobites",0.0543712106395463,278
101,"Langhian",15.97,13.82,"ammonites",NA,NA
101,"Langhian",15.97,13.82,"animalia",0.0211876001720027,4336
101,"Langhian",15.97,13.82,"anthozoa",0.0141441517743711,167
101,"Langhian",15.97,13.82,"arthropoda",0.0183661798345944,835
101,"Langhian",15.97,13.82,"bivalvia",0.024465505840864,555
101,"Langhian",15.97,13.82,"bony_fish",0.0356497503904934,1164
101,"Langhian",15.97,13.82,"brachiopoda",0.00306633291614518,49
101,"Langhian",15.97,13.82,"bryozoa",0.0267077555213148,208
101,"Langhian",15.97,13.82,"cartilagefish",0.023045054375971,89
101,"Langhian",15.97,13.82,"crinoids",0.000750187546886722,2
101,"Langhian",15.97,13.82,"echinodermata",0.0102087114337568,90
101,"Langhian",15.97,13.82,"gasteropoda",0.0329388800780773,1080
101,"Langhian",15.97,13.82,"insecta",0.0211811233220519,557
101,"Langhian",15.97,13.82,"mollusca",0.0255048308072714,1671
101,"Langhian",15.97,13.82,"rugose_corals",NA,NA
101,"Langhian",15.97,13.82,"scleractinian_corals",0.0230572160546541,162
101,"Langhian",15.97,13.82,"sea_stars",0.00652315720808871,10
101,"Langhian",15.97,13.82,"sea_urchins",0.028291210863825,75
101,"Langhian",15.97,13.82,"tabulate_corals",NA,NA
101,"Langhian",15.97,13.82,"trilobites",NA,NA
1010,"Floian",477.7,470,"ammonites",0.000687285223367698,1
1010,"Floian",477.7,470,"animalia",0.00551190336577929,1128
1010,"Floian",477.7,470,"anthozoa",0.000254086558821038,3
1010,"Floian",477.7,470,"arthropoda",0.00756642618335386,344
1010,"Floian",477.7,470,"bivalvia",0.00255675556535155,58
1010,"Floian",477.7,470,"bony_fish",0,0
1010,"Floian",477.7,470,"brachiopoda",0.0132040050062578,211
1010,"Floian",477.7,470,"bryozoa",0.00308166409861325,24
1010,"Floian",477.7,470,"cartilagefish",NA,NA
1010,"Floian",477.7,470,"crinoids",0.00225056264066016,6
1010,"Floian",477.7,470,"echinodermata",0.00612522686025408,54
1010,"Floian",477.7,470,"gasteropoda",0.00170794192997438,56
1010,"Floian",477.7,470,"insecta",NA,NA
1010,"Floian",477.7,470,"mollusca",0.00441106888288536,289
1010,"Floian",477.7,470,"rugose_corals",0.000322893122376493,1
1010,"Floian",477.7,470,"scleractinian_corals",NA,NA
1010,"Floian",477.7,470,"sea_stars",0.00326157860404436,5
1010,"Floian",477.7,470,"sea_urchins",NA,NA
1010,"Floian",477.7,470,"tabulate_corals",NA,NA
1010,"Floian",477.7,470,"trilobites",0.0623899863094074,319
102,"Burdigalian",20.44,15.97,"ammonites",NA,NA
102,"Burdigalian",20.44,15.97,"animalia",0.0284781673898597,5828
102,"Burdigalian",20.44,15.97,"anthozoa",0.0162615397645465,192
102,"Burdigalian",20.44,15.97,"arthropoda",0.0408015132852367,1855
102,"Burdigalian",20.44,15.97,"bivalvia",0.0262728675336125,596
102,"Burdigalian",20.44,15.97,"bony_fish",0.041468867722275,1354
102,"Burdigalian",20.44,15.97,"brachiopoda",0.00394242803504381,63
102,"Burdigalian",20.44,15.97,"bryozoa",0.0296610169491525,231
102,"Burdigalian",20.44,15.97,"cartilagefish",0.0258933195235629,100
102,"Burdigalian",20.44,15.97,"crinoids",0.00225056264066016,6
102,"Burdigalian",20.44,15.97,"echinodermata",0.0128176043557169,113
102,"Burdigalian",20.44,15.97,"gasteropoda",0.035988776381603,1180
102,"Burdigalian",20.44,15.97,"insecta",0.0518690344906263,1364
102,"Burdigalian",20.44,15.97,"mollusca",0.0276874704275226,1814
102,"Burdigalian",20.44,15.97,"rugose_corals",NA,NA
102,"Burdigalian",20.44,15.97,"scleractinian_corals",0.0257614574437802,181
102,"Burdigalian",20.44,15.97,"sea_stars",0.0104370515329419,16
102,"Burdigalian",20.44,15.97,"sea_urchins",0.033195020746888,88
102,"Burdigalian",20.44,15.97,"tabulate_corals",NA,NA
102,"Burdigalian",20.44,15.97,"trilobites",NA,NA
103,"Aquitanian",23.03,20.44,"ammonites",NA,NA
103,"Aquitanian",23.03,20.44,"animalia",0.0192183651929166,3933
103,"Aquitanian",23.03,20.44,"anthozoa",0.0154145845684763,182
103,"Aquitanian",23.03,20.44,"arthropoda",0.0199718458560619,908
103,"Aquitanian",23.03,20.44,"bivalvia",0.0226581441481155,514
103,"Aquitanian",23.03,20.44,"bony_fish",0.0250834583933111,819
103,"Aquitanian",23.03,20.44,"brachiopoda",0.00369211514392991,59
103,"Aquitanian",23.03,20.44,"bryozoa",0.0245249101181305,191
103,"Aquitanian",23.03,20.44,"cartilagefish",0.0243397203521491,94
103,"Aquitanian",23.03,20.44,"crinoids",0.00112528132033008,3
103,"Aquitanian",23.03,20.44,"echinodermata",0.00941470054446461,83
103,"Aquitanian",23.03,20.44,"gasteropoda",0.0299499817006222,982
103,"Aquitanian",23.03,20.44,"insecta",0.0242993497357113,639
103,"Aquitanian",23.03,20.44,"mollusca",0.0232916647587649,1526
103,"Aquitanian",23.03,20.44,"rugose_corals",NA,NA
103,"Aquitanian",23.03,20.44,"scleractinian_corals",0.0247651579846285,174
103,"Aquitanian",23.03,20.44,"sea_stars",0.00717547292889759,11
103,"Aquitanian",23.03,20.44,"sea_urchins",0.024896265560166,66
103,"Aquitanian",23.03,20.44,"tabulate_corals",NA,NA
103,"Aquitanian",23.03,20.44,"trilobites",NA,NA
104,"Chattian",28.1,23.03,"ammonites",NA,NA
104,"Chattian",28.1,23.03,"animalia",0.022032954145655,4509
104,"Chattian",28.1,23.03,"anthozoa",0.0154145845684763,182
104,"Chattian",28.1,23.03,"arthropoda",0.0278022171388351,1264
104,"Chattian",28.1,23.03,"bivalvia",0.0224818161780912,510
104,"Chattian",28.1,23.03,"bony_fish",0.0322807877247251,1054
104,"Chattian",28.1,23.03,"brachiopoda",0.00400500625782228,64
104,"Chattian",28.1,23.03,"bryozoa",0.0233692860811505,182
104,"Chattian",28.1,23.03,"cartilagefish",0.025116519937856,97
104,"Chattian",28.1,23.03,"crinoids",0.00112528132033008,3
104,"Chattian",28.1,23.03,"echinodermata",0.0104355716878403,92
104,"Chattian",28.1,23.03,"gasteropoda",0.0293095034768818,961
104,"Chattian",28.1,23.03,"insecta",0.0371525269042096,977
104,"Chattian",28.1,23.03,"mollusca",0.0229406108338294,1503
104,"Chattian",28.1,23.03,"rugose_corals",NA,NA
104,"Chattian",28.1,23.03,"scleractinian_corals",0.0249074864787931,175
104,"Chattian",28.1,23.03,"sea_stars",0.00717547292889759,11
104,"Chattian",28.1,23.03,"sea_urchins",0.027913994718974,74
104,"Chattian",28.1,23.03,"tabulate_corals",NA,NA
104,"Chattian",28.1,23.03,"trilobites",NA,NA
105,"Rupelian",33.9,28.1,"ammonites",NA,NA
105,"Rupelian",33.9,28.1,"animalia",0.021299988272546,4359
105,"Rupelian",33.9,28.1,"anthozoa",0.0154992800880833,183
105,"Rupelian",33.9,28.1,"arthropoda",0.023073200774239,1049
105,"Rupelian",33.9,28.1,"bivalvia",0.0215120123429579,488
105,"Rupelian",33.9,28.1,"bony_fish",0.0350372117239901,1144
105,"Rupelian",33.9,28.1,"brachiopoda",0.00362953692115144,58
105,"Rupelian",33.9,28.1,"bryozoa",0.0241397021058038,188
105,"Rupelian",33.9,28.1,"cartilagefish",0.0243397203521491,94
105,"Rupelian",33.9,28.1,"crinoids",0.00112528132033008,3
105,"Rupelian",33.9,28.1,"echinodermata",0.0117967332123412,104
105,"Rupelian",33.9,28.1,"gasteropoda",0.0287605221422472,943
105,"Rupelian",33.9,28.1,"insecta",0.0290907708103586,765
105,"Rupelian",33.9,28.1,"mollusca",0.0223148190545965,1462
105,"Rupelian",33.9,28.1,"rugose_corals",NA,NA
105,"Rupelian",33.9,28.1,"scleractinian_corals",0.0247651579846285,174
105,"Rupelian",33.9,28.1,"sea_stars",0.0091324200913242,14
105,"Rupelian",33.9,28.1,"sea_urchins",0.027913994718974,74
105,"Rupelian",33.9,28.1,"tabulate_corals",NA,NA
105,"Rupelian",33.9,28.1,"trilobites",NA,NA
106,"Priabonian",38,33.9,"ammonites",NA,NA
106,"Priabonian",38,33.9,"animalia",0.0323726593956452,6625
106,"Priabonian",38,33.9,"anthozoa",0.0160074532057254,189
106,"Priabonian",38,33.9,"arthropoda",0.0747184585606194,3397
106,"Priabonian",38,33.9,"bivalvia",0.0216883403129821,492
106,"Priabonian",38,33.9,"bony_fish",0.0305044255918655,996
106,"Priabonian",38,33.9,"brachiopoda",0.00413016270337922,66
106,"Priabonian",38,33.9,"bryozoa",0.0247817154596816,193
106,"Priabonian",38,33.9,"cartilagefish",0.0305541170378042,118
106,"Priabonian",38,33.9,"crinoids",0.00225056264066016,6
106,"Priabonian",38,33.9,"echinodermata",0.0130444646098004,115
106,"Priabonian",38,33.9,"gasteropoda",0.0283945345858241,931
106,"Priabonian",38,33.9,"insecta",0.105335209339468,2770
106,"Priabonian",38,33.9,"mollusca",0.0222690294122136,1459
106,"Priabonian",38,33.9,"rugose_corals",NA,NA
106,"Priabonian",38,33.9,"scleractinian_corals",0.0257614574437802,181
106,"Priabonian",38,33.9,"sea_stars",0.00848010437051533,13
106,"Priabonian",38,33.9,"sea_urchins",0.032063372312335,85
106,"Priabonian",38,33.9,"tabulate_corals",NA,NA
106,"Priabonian",38,33.9,"trilobites",NA,NA
107,"Bartonian",41.3,38,"ammonites",NA,NA
107,"Bartonian",41.3,38,"animalia",0.0172344708963684,3527
107,"Bartonian",41.3,38,"anthozoa",0.013466587617515,159
107,"Bartonian",41.3,38,"arthropoda",0.0139011085694176,632
107,"Bartonian",41.3,38,"bivalvia",0.0205422085078246,466
107,"Bartonian",41.3,38,"bony_fish",0.0241646503935561,789
107,"Bartonian",41.3,38,"brachiopoda",0.00381727158948686,61
107,"Bartonian",41.3,38,"bryozoa",0.0196456086286595,153
107,"Bartonian",41.3,38,"cartilagefish",0.0295183842568617,114
107,"Bartonian",41.3,38,"crinoids",0.00412603150787697,11
107,"Bartonian",41.3,38,"echinodermata",0.0125907441016334,111
107,"Bartonian",41.3,38,"gasteropoda",0.0280590459924363,920
107,"Bartonian",41.3,38,"insecta",0.0163136479446325,429
107,"Bartonian",41.3,38,"mollusca",0.0216585008471084,1419
107,"Bartonian",41.3,38,"rugose_corals",NA,NA
107,"Bartonian",41.3,38,"scleractinian_corals",0.0214916026188443,151
107,"Bartonian",41.3,38,"sea_stars",0.00848010437051533,13
107,"Bartonian",41.3,38,"sea_urchins",0.028668427008676,76
107,"Bartonian",41.3,38,"tabulate_corals",NA,NA
107,"Bartonian",41.3,38,"trilobites",NA,NA
1079,"Dapingian",470,467.3,"ammonites",0.000687285223367698,1
1079,"Dapingian",470,467.3,"animalia",0.0042512020640319,870
1079,"Dapingian",470,467.3,"anthozoa",0.000169391039214026,2
1079,"Dapingian",470,467.3,"arthropoda",0.00571881048741862,260
1079,"Dapingian",470,467.3,"bivalvia",0.00163103372272427,37
1079,"Dapingian",470,467.3,"bony_fish",0,0
1079,"Dapingian",470,467.3,"brachiopoda",0.0122027534418023,195
1079,"Dapingian",470,467.3,"bryozoa",0.0032100667693888,25
1079,"Dapingian",470,467.3,"cartilagefish",NA,NA
1079,"Dapingian",470,467.3,"crinoids",0.00112528132033008,3
1079,"Dapingian",470,467.3,"echinodermata",0.00431034482758621,38
1079,"Dapingian",470,467.3,"gasteropoda",0.00158594607783335,52
1079,"Dapingian",470,467.3,"insecta",NA,NA
1079,"Dapingian",470,467.3,"mollusca",0.00273211532884595,179
1079,"Dapingian",470,467.3,"rugose_corals",0.000322893122376493,1
1079,"Dapingian",470,467.3,"scleractinian_corals",NA,NA
1079,"Dapingian",470,467.3,"sea_stars",0.00195694716242661,3
1079,"Dapingian",470,467.3,"sea_urchins",NA,NA
1079,"Dapingian",470,467.3,"tabulate_corals",NA,NA
1079,"Dapingian",470,467.3,"trilobites",0.0440054762370428,225
108,"Lutetian",47.8,41.3,"ammonites",NA,NA
108,"Lutetian",47.8,41.3,"animalia",0.0199708768226418,4087
108,"Lutetian",47.8,41.3,"anthozoa",0.0145676293724062,172
108,"Lutetian",47.8,41.3,"arthropoda",0.0184321661094492,838
108,"Lutetian",47.8,41.3,"bivalvia",0.0199691426052458,453
108,"Lutetian",47.8,41.3,"bony_fish",0.0349453309240146,1141
108,"Lutetian",47.8,41.3,"brachiopoda",0.00319148936170213,51
108,"Lutetian",47.8,41.3,"bryozoa",0.0161787365177196,126
108,"Lutetian",47.8,41.3,"cartilagefish",0.0354738477472812,137
108,"Lutetian",47.8,41.3,"crinoids",0.00375093773443361,10
108,"Lutetian",47.8,41.3,"echinodermata",0.0125907441016334,111
108,"Lutetian",47.8,41.3,"gasteropoda",0.0281200439185068,922
108,"Lutetian",47.8,41.3,"insecta",0.0225120736205651,592
108,"Lutetian",47.8,41.3,"mollusca",0.021551658348215,1412
108,"Lutetian",47.8,41.3,"rugose_corals",NA,NA
108,"Lutetian",47.8,41.3,"scleractinian_corals",0.0231995445488187,163
108,"Lutetian",47.8,41.3,"sea_stars",0.00848010437051533,13
108,"Lutetian",47.8,41.3,"sea_urchins",0.027536778574123,73
108,"Lutetian",47.8,41.3,"tabulate_corals",NA,NA
108,"Lutetian",47.8,41.3,"trilobites",NA,NA
1087,"Guzhangian",500.5,497,"ammonites",0,0
1087,"Guzhangian",500.5,497,"animalia",0.00156366052929909,320
1087,"Guzhangian",500.5,497,"anthozoa",0,0
1087,"Guzhangian",500.5,497,"arthropoda",0.00543286996304769,247
1087,"Guzhangian",500.5,497,"bivalvia",0,0
1087,"Guzhangian",500.5,497,"bony_fish",NA,NA
1087,"Guzhangian",500.5,497,"brachiopoda",0.00187734668335419,30
1087,"Guzhangian",500.5,497,"bryozoa",NA,NA
1087,"Guzhangian",500.5,497,"cartilagefish",NA,NA
1087,"Guzhangian",500.5,497,"crinoids",0,0
1087,"Guzhangian",500.5,497,"echinodermata",0.000113430127041742,1
1087,"Guzhangian",500.5,497,"gasteropoda",0,0
1087,"Guzhangian",500.5,497,"insecta",NA,NA
1087,"Guzhangian",500.5,497,"mollusca",0.000122105713021048,8
1087,"Guzhangian",500.5,497,"rugose_corals",NA,NA
1087,"Guzhangian",500.5,497,"scleractinian_corals",NA,NA
1087,"Guzhangian",500.5,497,"sea_stars",NA,NA
1087,"Guzhangian",500.5,497,"sea_urchins",NA,NA
1087,"Guzhangian",500.5,497,"tabulate_corals",NA,NA
1087,"Guzhangian",500.5,497,"trilobites",0.0473303344416194,242
109,"Ypresian",56,47.8,"ammonites",NA,NA
109,"Ypresian",56,47.8,"animalia",0.0202982682459638,4154
109,"Ypresian",56,47.8,"anthozoa",0.0127043279410519,150
109,"Ypresian",56,47.8,"arthropoda",0.0214235439028682,974
109,"Ypresian",56,47.8,"bivalvia",0.0181617809124972,412
109,"Ypresian",56,47.8,"bony_fish",0.0384368013230835,1255
109,"Ypresian",56,47.8,"brachiopoda",0.00337922403003755,54
109,"Ypresian",56,47.8,"bryozoa",0.018361581920904,143
109,"Ypresian",56,47.8,"cartilagefish",0.0310719834282755,120
109,"Ypresian",56,47.8,"crinoids",0.00412603150787697,11
109,"Ypresian",56,47.8,"echinodermata",0.0120235934664247,106
109,"Ypresian",56,47.8,"gasteropoda",0.024826155910699,814
109,"Ypresian",56,47.8,"insecta",0.0284823363881812,749
109,"Ypresian",56,47.8,"mollusca",0.0191705969443045,1256
109,"Ypresian",56,47.8,"rugose_corals",NA,NA
109,"Ypresian",56,47.8,"scleractinian_corals",0.0202106461713635,142
109,"Ypresian",56,47.8,"sea_stars",0.0143509458577952,22
109,"Ypresian",56,47.8,"sea_urchins",0.022255752546209,59
109,"Ypresian",56,47.8,"tabulate_corals",NA,NA
109,"Ypresian",56,47.8,"trilobites",NA,NA
110,"Thanetian",59.2,56,"ammonites",NA,NA
110,"Thanetian",59.2,56,"animalia",0.0120304131972949,2462
110,"Thanetian",59.2,56,"anthozoa",0.0122808503430169,145
110,"Thanetian",59.2,56,"arthropoda",0.00871018828083759,396
110,"Thanetian",59.2,56,"bivalvia",0.0154727793696275,351
110,"Thanetian",59.2,56,"bony_fish",0.0153747205292334,502
110,"Thanetian",59.2,56,"brachiopoda",0.0023153942428035,37
110,"Thanetian",59.2,56,"bryozoa",0.0106574216743708,83
110,"Thanetian",59.2,56,"cartilagefish",0.0217503883997929,84
110,"Thanetian",59.2,56,"crinoids",0.00337584396099025,9
110,"Thanetian",59.2,56,"echinodermata",0.0107758620689655,95
110,"Thanetian",59.2,56,"gasteropoda",0.0197328290838111,647
110,"Thanetian",59.2,56,"insecta",0.00950678784652242,250
110,"Thanetian",59.2,56,"mollusca",0.015675320909077,1027
110,"Thanetian",59.2,56,"rugose_corals",NA,NA
110,"Thanetian",59.2,56,"scleractinian_corals",0.0193566752063763,136
110,"Thanetian",59.2,56,"sea_stars",0.015003261578604,23
110,"Thanetian",59.2,56,"sea_urchins",0.018483591097699,49
110,"Thanetian",59.2,56,"tabulate_corals",NA,NA
110,"Thanetian",59.2,56,"trilobites",NA,NA
111,"Danian",66,61.6,"ammonites",NA,NA
111,"Danian",66,61.6,"animalia",0.0112632422501075,2305
111,"Danian",66,61.6,"anthozoa",0.01304311001948,154
111,"Danian",66,61.6,"arthropoda",0.00642266408587014,292
111,"Danian",66,61.6,"bivalvia",0.0156050253471457,354
111,"Danian",66,61.6,"bony_fish",0.0132614621297969,433
111,"Danian",66,61.6,"brachiopoda",0.00281602002503129,45
111,"Danian",66,61.6,"bryozoa",0.0150231124807396,117
111,"Danian",66,61.6,"cartilagefish",0.0194199896426722,75
111,"Danian",66,61.6,"crinoids",0.00375093773443361,10
111,"Danian",66,61.6,"echinodermata",0.0136116152450091,120
111,"Danian",66,61.6,"gasteropoda",0.0178723923386605,586
111,"Danian",66,61.6,"insecta",0.00585618131345781,154
111,"Danian",66,61.6,"mollusca",0.0147747912755468,968
111,"Danian",66,61.6,"rugose_corals",NA,NA
111,"Danian",66,61.6,"scleractinian_corals",0.0202106461713635,142
111,"Danian",66,61.6,"sea_stars",0.0195694716242661,30
111,"Danian",66,61.6,"sea_urchins",0.024896265560166,66
111,"Danian",66,61.6,"tabulate_corals",0.0004212299915754,2
111,"Danian",66,61.6,"trilobites",NA,NA
1112,"Stage 10",489.5,485.4,"ammonites",0,0
1112,"Stage 10",489.5,485.4,"animalia",0.000571713381024979,117
1112,"Stage 10",489.5,485.4,"anthozoa",0,0
1112,"Stage 10",489.5,485.4,"arthropoda",0.000967798697870843,44
1112,"Stage 10",489.5,485.4,"bivalvia",0,0
1112,"Stage 10",489.5,485.4,"bony_fish",NA,NA
1112,"Stage 10",489.5,485.4,"brachiopoda",0.00168961201501877,27
1112,"Stage 10",489.5,485.4,"bryozoa",NA,NA
1112,"Stage 10",489.5,485.4,"cartilagefish",NA,NA
1112,"Stage 10",489.5,485.4,"crinoids",0,0
1112,"Stage 10",489.5,485.4,"echinodermata",0.000113430127041742,1
1112,"Stage 10",489.5,485.4,"gasteropoda",0,0
1112,"Stage 10",489.5,485.4,"insecta",NA,NA
1112,"Stage 10",489.5,485.4,"mollusca",0.000228948211914465,15
1112,"Stage 10",489.5,485.4,"rugose_corals",NA,NA
1112,"Stage 10",489.5,485.4,"scleractinian_corals",NA,NA
1112,"Stage 10",489.5,485.4,"sea_stars",NA,NA
1112,"Stage 10",489.5,485.4,"sea_urchins",NA,NA
1112,"Stage 10",489.5,485.4,"tabulate_corals",NA,NA
1112,"Stage 10",489.5,485.4,"trilobites",0.00782319577547428,40
1113,"Jiangshanian",494,489.5,"ammonites",0,0
1113,"Jiangshanian",494,489.5,"animalia",0.000679215042414292,139
1113,"Jiangshanian",494,489.5,"anthozoa",0,0
1113,"Jiangshanian",494,489.5,"arthropoda",0.00138571177195143,63
1113,"Jiangshanian",494,489.5,"bivalvia",0,0
1113,"Jiangshanian",494,489.5,"bony_fish",NA,NA
1113,"Jiangshanian",494,489.5,"brachiopoda",0.00181476846057572,29
1113,"Jiangshanian",494,489.5,"bryozoa",NA,NA
1113,"Jiangshanian",494,489.5,"cartilagefish",NA,NA
1113,"Jiangshanian",494,489.5,"crinoids",0,0
1113,"Jiangshanian",494,489.5,"echinodermata",0.000113430127041742,1
1113,"Jiangshanian",494,489.5,"gasteropoda",0,0
1113,"Jiangshanian",494,489.5,"insecta",NA,NA
1113,"Jiangshanian",494,489.5,"mollusca",0.000244211426042096,16
1113,"Jiangshanian",494,489.5,"rugose_corals",NA,NA
1113,"Jiangshanian",494,489.5,"scleractinian_corals",NA,NA
1113,"Jiangshanian",494,489.5,"sea_stars",NA,NA
1113,"Jiangshanian",494,489.5,"sea_urchins",NA,NA
1113,"Jiangshanian",494,489.5,"tabulate_corals",NA,NA
1113,"Jiangshanian",494,489.5,"trilobites",0.0115392137688246,59
1114,"Paibian",497,494,"ammonites",0,0
1114,"Paibian",497,494,"animalia",0.000513076111176264,105
1114,"Paibian",497,494,"anthozoa",0,0
1114,"Paibian",497,494,"arthropoda",0.000857821573112793,39
1114,"Paibian",497,494,"bivalvia",0,0
1114,"Paibian",497,494,"bony_fish",NA,NA
1114,"Paibian",497,494,"brachiopoda",0.00168961201501877,27
1114,"Paibian",497,494,"bryozoa",NA,NA
1114,"Paibian",497,494,"cartilagefish",NA,NA
1114,"Paibian",497,494,"crinoids",0,0
1114,"Paibian",497,494,"echinodermata",0.000113430127041742,1
1114,"Paibian",497,494,"gasteropoda",0,0
1114,"Paibian",497,494,"insecta",NA,NA
1114,"Paibian",497,494,"mollusca",0.000122105713021048,8
1114,"Paibian",497,494,"rugose_corals",NA,NA
1114,"Paibian",497,494,"scleractinian_corals",NA,NA
1114,"Paibian",497,494,"sea_stars",NA,NA
1114,"Paibian",497,494,"sea_urchins",NA,NA
1114,"Paibian",497,494,"tabulate_corals",NA,NA
1114,"Paibian",497,494,"trilobites",0.00684529630354,35
1116,"Drumian",504.5,500.5,"ammonites",0,0
1116,"Drumian",504.5,500.5,"animalia",0.00135843008482858,278
1116,"Drumian",504.5,500.5,"anthozoa",0,0
1116,"Drumian",504.5,500.5,"arthropoda",0.00428910786556396,195
1116,"Drumian",504.5,500.5,"bivalvia",4.40819925060613e-05,1
1116,"Drumian",504.5,500.5,"bony_fish",NA,NA
1116,"Drumian",504.5,500.5,"brachiopoda",0.00237797246558198,38
1116,"Drumian",504.5,500.5,"bryozoa",NA,NA
1116,"Drumian",504.5,500.5,"cartilagefish",NA,NA
1116,"Drumian",504.5,500.5,"crinoids",0,0
1116,"Drumian",504.5,500.5,"echinodermata",0.000113430127041742,1
1116,"Drumian",504.5,500.5,"gasteropoda",0,0
1116,"Drumian",504.5,500.5,"insecta",NA,NA
1116,"Drumian",504.5,500.5,"mollusca",0.000228948211914465,15
1116,"Drumian",504.5,500.5,"rugose_corals",NA,NA
1116,"Drumian",504.5,500.5,"scleractinian_corals",NA,NA
1116,"Drumian",504.5,500.5,"sea_stars",NA,NA
1116,"Drumian",504.5,500.5,"sea_urchins",NA,NA
1116,"Drumian",504.5,500.5,"tabulate_corals",NA,NA
1116,"Drumian",504.5,500.5,"trilobites",0.0373557598278897,191
1117,"Stage 5",509,504.5,"ammonites",0,0
1117,"Stage 5",509,504.5,"animalia",0.000772057386341425,158
1117,"Stage 5",509,504.5,"anthozoa",0,0
1117,"Stage 5",509,504.5,"arthropoda",0.00164965687137075,75
1117,"Stage 5",509,504.5,"bivalvia",0,0
1117,"Stage 5",509,504.5,"bony_fish",NA,NA
1117,"Stage 5",509,504.5,"brachiopoda",0.0016270337922403,26
1117,"Stage 5",509,504.5,"bryozoa",NA,NA
1117,"Stage 5",509,504.5,"cartilagefish",NA,NA
1117,"Stage 5",509,504.5,"crinoids",0,0
1117,"Stage 5",509,504.5,"echinodermata",0.000113430127041742,1
1117,"Stage 5",509,504.5,"gasteropoda",0,0
1117,"Stage 5",509,504.5,"insecta",NA,NA
